tiger	cat	0.540678
tiger	tiger	1.0
plane	car	0.660768
train	car	0.625012
television	radio	0.799515
media	radio	0.503884
bread	butter	0.830818
cucumber	potato	0.717644
doctor	nurse	0.759446
professor	doctor	0.299013
student	professor	0.452466
smart	stupid	0.464877
wood	forest	0.330884
money	cash	0.644958
king	queen	0.694934
king	rook	0.25235
bishop	rabbi	0.601591
football	soccer	0.777942
football	basketball	0.786574
football	tennis	0.657398
physics	chemistry	0.807128
vodka	gin	0.746404
vodka	brandy	0.653654
drink	eat	0.741429
car	automobile	0.351331
gem	jewel	0.411172
journey	voyage	0.799806
boy	lad	0.633329
coast	shore	0.630176
asylum	madhouse	0.010497
magician	wizard	0.456343
midday	noon	0.536996
furnace	stove	0.653385
food	fruit	0.562841
bird	cock	0.514342
bird	crane	0.336335
food	rooster	0.311372
money	dollar	0.337418
money	currency	0.308096
tiger	jaguar	0.200703
tiger	feline	0.200594
tiger	carnivore	0.391563
tiger	mammal	0.325764
tiger	animal	0.481726
tiger	organism	0.248176
tiger	fauna	0.272214
psychology	psychiatry	0.724385
psychology	science	0.716646
psychology	discipline	0.351557
planet	star	0.152851
planet	moon	0.575398
planet	sun	0.483488
precedent	example	0.35412
precedent	antecedent	0.166549
cup	tableware	0.129193
cup	artifact	-0.07606
cup	object	-0.148388
cup	entity	-0.07378
jaguar	cat	0.269658
jaguar	car	0.486949
mile	kilometer	0.7676
skin	eye	0.593109
century	year	0.592489
announcement	news	0.406914
doctor	personnel	0.196573
hospital	infrastructure	0.043542
life	death	0.375512
travel	activity	0.169117
type	kind	0.685986
street	place	0.128679
street	avenue	0.684167
street	block	0.346347
cell	phone	0.333387
dividend	payment	0.522173
calculation	computation	0.676805
profit	loss	0.514179
dollar	yen	0.733879
dollar	buck	0.048898
phone	equipment	0.151024
liquid	water	0.676136
marathon	sprint	0.382765
seafood	food	0.710827
seafood	lobster	0.672796
lobster	food	0.416604
lobster	wine	0.630612
championship	tournament	0.69519
man	woman	0.898574
man	governor	0.305575
murder	manslaughter	0.778724
opera	performance	0.146267
glass	metal	0.709722
aluminum	metal	0.71953
rock	jazz	0.429048
museum	theater	0.592518
shower	thunderstorm	0.503618
monk	oracle	0.060732
cup	food	-0.031607
journal	association	0.436762
street	children	-0.033479
car	flight	0.359304
space	chemistry	0.291466
situation	conclusion	0.429152
word	similarity	0.290807
peace	plan	0.224633
consumer	energy	0.364576
ministry	culture	0.158968
smart	student	0.069237
investigation	effort	0.402443
image	surface	0.334108
life	term	0.439584
start	match	0.438012
computer	news	0.124225
board	recommendation	0.383078
lad	brother	0.525832
observation	architecture	0.396571
coast	hill	0.271839
deployment	departure	0.376211
benchmark	index	0.615066
attempt	peace	0.170387
consumer	confidence	0.14119
start	year	0.143392
focus	life	0.173928
development	issue	0.097567
theater	history	0.214758
situation	isolation	0.481385
profit	warning	0.115748
media	trading	0.156074
chance	credibility	0.366617
precedent	information	0.204142
architecture	century	0.230511
population	development	0.170829
stock	live	-0.026275
peace	atmosphere	0.212069
morality	marriage	0.42137
minority	peace	0.108776
atmosphere	landscape	0.59765
report	gain	0.113686
music	project	0.047528
seven	series	0.3646
experience	music	0.295828
school	center	0.29073
five	month	0.164577
announcement	production	0.078714
morality	importance	0.340194
money	operation	0.068179
delay	news	0.047212
governor	interview	0.159863
practice	institution	0.253484
century	nation	0.259346
coast	forest	0.283953
shore	woodland	0.32964
drink	car	0.345357
president	medal	0.110776
prejudice	recognition	0.257775
viewer	serial	0.207609
peace	insurance	-0.078548
media	gain	0.006329
precedent	cognition	-0.001076
announcement	effort	0.364999
line	insurance	-0.024622
crane	implement	-0.122757
drink	mother	0.280284
opera	industry	0.040164
volunteer	motto	0.050934
listing	proximity	0.121697
precedent	collection	0.01317
cup	article	0.001179
sign	recess	0.12495
problem	airport	0.130664
reason	hypertension	0.180122
direction	combination	0.304142
glass	magician	0.230663
cemetery	woodland	0.484505
possibility	girl	0.101517
cup	substance	-0.036408
forest	graveyard	0.368248
stock	egg	0.082359
month	hotel	0.076215
energy	secretary	0.044042
precedent	group	0.000797
production	hike	0.185088
stock	phone	0.13965
holy	sex	0.116474
drink	ear	0.33216
delay	racism	0.008916
stock	life	0.170984
stock	jaguar	0.25696
monk	slave	0.295081
lad	wizard	0.410032
sugar	approach	-0.021534
rooster	voyage	0.189213
noon	string	-0.088834
chord	smile	0.432264
professor	cucumber	0.040785
king	cabbage	0.114965
